image_id,snr,clustering,background_color,fiber_color,num_fibers,filename,precision,recall,f1_score,accuracy,num_gt,num_pred
3079,7.974,3.0,54,33,29,snr7.974_cluster3_bg54_sn33_n29_image_3079.png,1.0,1.0,1.0,1.0,29,29
2832,10.989,0.0,178,143,46,snr10.989_cluster0_bg178_sn143_n46_image_2832.png,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9574468085106383,46,46
2574,5.458,10.0,184,148,26,snr5.458_cluster10_bg184_sn148_n26_image_2574.png,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8571428571428571,26,26
2394,4.631,10.0,60,33,50,snr4.631_cluster10_bg60_sn33_n50_image_2394.png,0.6,0.6,0.6,0.42857142857142855,50,50
2713,8.208,0.0,196,113,59,snr8.208_cluster0_bg196_sn113_n59_image_2713.png,0.9322033898305084,0.9322033898305084,0.9322033898305084,0.873015873015873,59,59
2398,11.855,4.0,183,110,30,snr11.855_cluster4_bg183_sn110_n30_image_2398.png,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.875,30,30
2206,11.342,9.0,109,86,48,snr11.342_cluster9_bg109_sn86_n48_image_2206.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7142857142857143,48,48
2952,9.014,1.0,170,102,37,snr9.014_cluster1_bg170_sn102_n37_image_2952.png,0.972972972972973,0.972972972972973,0.972972972972973,0.9473684210526315,37,37
2317,7.784,7.0,90,74,35,snr7.784_cluster7_bg90_sn74_n35_image_2317.png,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.627906976744186,35,35
2608,9.402,2.0,47,37,59,snr9.402_cluster2_bg47_sn37_n59_image_2608.png,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9666666666666667,59,59
3182,2.969,0.0,114,79,58,snr2.969_cluster0_bg114_sn79_n58_image_3182.png,0.9482758620689655,0.9482758620689655,0.9482758620689655,0.9016393442622951,58,58
2627,5.485,0.0,198,134,35,snr5.485_cluster0_bg198_sn134_n35_image_2627.png,1.0,1.0,1.0,1.0,35,35
2784,5.772,3.0,33,21,43,snr5.772_cluster3_bg33_sn21_n43_image_2784.png,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9111111111111111,43,43
2268,12.043,10.0,213,143,56,snr12.043_cluster10_bg213_sn143_n56_image_2268.png,0.5178571428571429,0.5178571428571429,0.5178571428571429,0.3493975903614458,56,56
2477,6.619,1.0,134,105,35,snr6.619_cluster1_bg134_sn105_n35_image_2477.png,1.0,1.0,1.0,1.0,35,35
3129,4.914,3.0,207,136,43,snr4.914_cluster3_bg207_sn136_n43_image_3129.png,0.9534883720930233,0.9534883720930233,0.9534883720930233,0.9111111111111111,43,43
3023,8.316,0.0,128,82,35,snr8.316_cluster0_bg128_sn82_n35_image_3023.png,1.0,1.0,1.0,1.0,35,35
3130,2.747,9.0,128,75,39,snr2.747_cluster9_bg128_sn75_n39_image_3130.png,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7333333333333333,39,39
2718,9.976,5.0,104,67,34,snr9.976_cluster5_bg104_sn67_n34_image_2718.png,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7894736842105263,34,34
2964,8.063,9.0,152,117,41,snr8.063_cluster9_bg152_sn117_n41_image_2964.png,0.8048780487804879,0.8048780487804879,0.8048780487804877,0.673469387755102,41,41
2725,4.594,1.0,192,125,57,snr4.594_cluster1_bg192_sn125_n57_image_2725.png,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.9655172413793104,57,57
2611,7.816,2.0,171,96,58,snr7.816_cluster2_bg171_sn96_n58_image_2611.png,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9661016949152542,58,58
2273,7.03,2.0,78,57,45,snr7.030_cluster2_bg78_sn57_n45_image_2273.png,1.0,1.0,1.0,1.0,45,45
2710,8.792,9.0,172,119,63,snr8.792_cluster9_bg172_sn119_n63_image_2710.png,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.5365853658536586,63,63
2302,7.663,10.0,205,145,44,snr7.663_cluster10_bg205_sn145_n44_image_2302.png,0.6590909090909091,0.6590909090909091,0.6590909090909091,0.4915254237288136,44,44
2709,5.638,9.0,104,70,51,snr5.638_cluster9_bg104_sn70_n51_image_2709.png,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.6451612903225806,51,51
2824,11.0,8.0,73,41,6,snr11.000_cluster8_bg73_sn41_n6_image_2824.png,1.0,1.0,1.0,1.0,6,6
2451,11.082,8.0,68,39,24,snr11.082_cluster8_bg68_sn39_n24_image_2451.png,0.875,0.875,0.875,0.7777777777777778,24,24
2830,10.502,6.0,68,39,58,snr10.502_cluster6_bg68_sn39_n58_image_2830.png,0.7241379310344828,0.7241379310344828,0.7241379310344829,0.5675675675675675,58,58
2975,8.218,3.0,142,105,4,snr8.218_cluster3_bg142_sn105_n4_image_2975.png,1.0,1.0,1.0,1.0,4,4
2351,10.852,1.0,158,98,39,snr10.852_cluster1_bg158_sn98_n39_image_2351.png,1.0,1.0,1.0,1.0,39,39
2993,11.793,2.0,118,96,19,snr11.793_cluster2_bg118_sn96_n19_image_2993.png,1.0,1.0,1.0,1.0,19,19
2223,10.127,1.0,30,23,38,snr10.127_cluster1_bg30_sn23_n38_image_2223.png,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9487179487179487,38,38
2828,5.738,6.0,111,68,25,snr5.738_cluster6_bg111_sn68_n25_image_2828.png,0.92,0.92,0.92,0.8518518518518519,25,25
2835,8.802,0.0,80,50,65,snr8.802_cluster0_bg80_sn50_n65_image_2835.png,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9402985074626866,65,65
2653,3.423,1.0,96,76,47,snr3.423_cluster1_bg96_sn76_n47_image_2653.png,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.88,47,47
2419,12.44,4.0,126,76,39,snr12.440_cluster4_bg126_sn76_n39_image_2419.png,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9024390243902439,39,39
2882,4.588,8.0,48,33,48,snr4.588_cluster8_bg48_sn33_n48_image_2882.png,0.7291666666666666,0.7291666666666666,0.7291666666666665,0.5737704918032787,48,48
2259,8.218,10.0,204,122,26,snr8.218_cluster10_bg204_sn122_n26_image_2259.png,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8571428571428571,26,26
2314,6.856,6.0,51,35,44,snr6.856_cluster6_bg51_sn35_n44_image_2314.png,0.75,0.75,0.75,0.6,44,44
3036,3.983,9.0,61,38,54,snr3.983_cluster9_bg61_sn38_n54_image_3036.png,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.5882352941176471,54,54
3175,6.924,8.0,50,39,31,snr6.924_cluster8_bg50_sn39_n31_image_3175.png,0.9032258064516129,0.9032258064516129,0.9032258064516129,0.8235294117647058,31,31
2513,10.627,2.0,183,101,39,snr10.627_cluster2_bg183_sn101_n39_image_2513.png,1.0,1.0,1.0,1.0,39,39
3119,2.728,9.0,118,79,34,snr2.728_cluster9_bg118_sn79_n34_image_3119.png,0.9117647058823529,0.9117647058823529,0.9117647058823528,0.8378378378378378,34,34
2518,8.785,4.0,37,27,34,snr8.785_cluster4_bg37_sn27_n34_image_2518.png,1.0,1.0,1.0,1.0,34,34
2668,6.005,0.0,43,26,49,snr6.005_cluster0_bg43_sn26_n49_image_2668.png,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.96,49,49
2360,4.296,4.0,188,127,60,snr4.296_cluster4_bg188_sn127_n60_image_2360.png,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.875,60,60
2200,7.988,0.0,160,98,59,snr7.988_cluster0_bg160_sn98_n59_image_2200.png,1.0,1.0,1.0,1.0,59,59
2260,9.608,5.0,171,117,27,snr9.608_cluster5_bg171_sn117_n27_image_2260.png,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8620689655172413,27,27
3095,8.153,0.0,192,114,16,snr8.153_cluster0_bg192_sn114_n16_image_3095.png,1.0,1.0,1.0,1.0,16,16
2584,2.885,4.0,181,105,62,snr2.885_cluster4_bg181_sn105_n62_image_2584.png,0.8870967741935484,0.8870967741935484,0.8870967741935484,0.7971014492753623,62,62
2362,9.037,6.0,158,105,26,snr9.037_cluster6_bg158_sn105_n26_image_2362.png,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9259259259259259,26,26
2845,10.806,1.0,185,105,36,snr10.806_cluster1_bg185_sn105_n36_image_2845.png,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9459459459459459,36,36
2666,4.436,10.0,159,104,17,snr4.436_cluster10_bg159_sn104_n17_image_2666.png,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8888888888888888,17,17
3000,2.896,2.0,156,114,43,snr2.896_cluster2_bg156_sn114_n43_image_3000.png,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.7916666666666666,43,43
2324,6.138,5.0,50,32,59,snr6.138_cluster5_bg50_sn32_n59_image_2324.png,0.9491525423728814,0.9491525423728814,0.9491525423728814,0.9032258064516129,59,59
2406,4.31,0.0,68,43,35,snr4.310_cluster0_bg68_sn43_n35_image_2406.png,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9444444444444444,35,35
3143,4.285,10.0,110,72,41,snr4.285_cluster10_bg110_sn72_n41_image_3143.png,0.8536585365853658,0.8536585365853658,0.8536585365853658,0.7446808510638298,41,41
2480,11.627,7.0,208,137,61,snr11.627_cluster7_bg208_sn137_n61_image_2480.png,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.5443037974683544,61,61
2548,7.241,9.0,91,63,31,snr7.241_cluster9_bg91_sn63_n31_image_2548.png,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.4418604651162791,31,31
3107,10.087,4.0,177,114,40,snr10.087_cluster4_bg177_sn114_n40_image_3107.png,0.9,0.9,0.9,0.8181818181818182,40,40
2254,6.792,2.0,30,20,58,snr6.792_cluster2_bg30_sn20_n58_image_2254.png,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.8709677419354839,58,58
2684,12.127,6.0,48,27,46,snr12.127_cluster6_bg48_sn27_n46_image_2684.png,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.7037037037037037,46,46
2214,4.194,10.0,220,183,46,snr4.194_cluster10_bg220_sn183_n46_image_2214.png,0.782608695652174,0.782608695652174,0.782608695652174,0.6428571428571429,46,46
3071,8.527,4.0,46,26,63,snr8.527_cluster4_bg46_sn26_n63_image_3071.png,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9090909090909091,63,63
2648,2.721,5.0,91,73,50,snr2.721_cluster5_bg91_sn73_n50_image_2648.png,0.96,0.96,0.96,0.9230769230769231,50,50
2810,6.947,1.0,214,170,67,snr6.947_cluster1_bg214_sn170_n67_image_2810.png,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.9420289855072463,67,67
2356,4.763,6.0,68,43,37,snr4.763_cluster6_bg68_sn43_n37_image_2356.png,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.8974358974358975,37,37
2253,8.563,9.0,73,52,17,snr8.563_cluster9_bg73_sn52_n17_image_2253.png,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8888888888888888,17,17
2885,10.324,6.0,68,55,49,snr10.324_cluster6_bg68_sn55_n49_image_2885.png,0.7755102040816326,0.7755102040816326,0.7755102040816326,0.6333333333333333,49,49
2769,6.472,5.0,202,161,44,snr6.472_cluster5_bg202_sn161_n44_image_2769.png,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.8723404255319149,44,44
2641,4.611,4.0,144,91,54,snr4.611_cluster4_bg144_sn91_n54_image_2641.png,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9285714285714286,54,54
2992,2.551,8.0,74,42,30,snr2.551_cluster8_bg74_sn42_n30_image_2992.png,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.5789473684210527,30,30
2405,4.247,5.0,61,39,40,snr4.247_cluster5_bg61_sn39_n40_image_2405.png,1.0,1.0,1.0,1.0,40,40
2205,8.141,10.0,67,45,39,snr8.141_cluster10_bg67_sn45_n39_image_2205.png,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,39,39
3048,6.767,0.0,73,42,57,snr6.767_cluster0_bg73_sn42_n57_image_3048.png,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9322033898305084,57,57
2862,6.855,6.0,113,66,52,snr6.855_cluster6_bg113_sn66_n52_image_2862.png,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7333333333333333,52,52
3032,12.371,8.0,110,62,45,snr12.371_cluster8_bg110_sn62_n45_image_3032.png,0.8,0.8,0.8000000000000002,0.6666666666666666,45,45
2489,12.258,5.0,199,111,54,snr12.258_cluster5_bg199_sn111_n54_image_2489.png,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.7704918032786885,54,54
2706,12.292,8.0,49,39,63,snr12.292_cluster8_bg49_sn39_n63_image_2706.png,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.4482758620689655,63,63
3099,3.486,2.0,100,60,35,snr3.486_cluster2_bg100_sn60_n35_image_3099.png,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9444444444444444,35,35
2840,7.041,7.0,100,82,18,snr7.041_cluster7_bg100_sn82_n18_image_2840.png,1.0,1.0,1.0,1.0,18,18
2940,8.039,5.0,142,103,22,snr8.039_cluster5_bg142_sn103_n22_image_2940.png,1.0,1.0,1.0,1.0,22,22
2267,7.172,7.0,203,137,58,snr7.172_cluster7_bg203_sn137_n58_image_2267.png,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.45,58,58
2213,8.163,4.0,204,118,36,snr8.163_cluster4_bg204_sn118_n36_image_2213.png,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461,36,36
2428,5.076,6.0,80,49,33,snr5.076_cluster6_bg80_sn49_n33_image_2428.png,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8333333333333334,33,33
2919,8.796,1.0,148,103,68,snr8.796_cluster1_bg148_sn103_n68_image_2919.png,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.863013698630137,68,68
2726,5.567,5.0,138,105,60,snr5.567_cluster5_bg138_sn105_n60_image_2726.png,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.7647058823529411,60,60
2740,4.6,8.0,129,87,36,snr4.600_cluster8_bg129_sn87_n36_image_2740.png,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461,36,36
2382,2.683,8.0,141,100,24,snr2.683_cluster8_bg141_sn100_n24_image_2382.png,0.875,0.875,0.875,0.7777777777777778,24,24
2745,11.422,3.0,179,120,61,snr11.422_cluster3_bg179_sn120_n61_image_2745.png,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.7941176470588235,61,61
2526,7.327,1.0,67,41,52,snr7.327_cluster1_bg67_sn41_n52_image_2526.png,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9622641509433962,52,52
2288,8.376,6.0,147,105,46,snr8.376_cluster6_bg147_sn105_n46_image_2288.png,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.803921568627451,46,46
2407,7.3,5.0,90,60,75,snr7.300_cluster5_bg90_sn60_n75_image_2407.png,0.92,0.92,0.92,0.8518518518518519,75,75
2516,2.94,10.0,116,82,49,snr2.940_cluster10_bg116_sn82_n49_image_2516.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4,49,49
3120,6.99,7.0,139,104,66,snr6.990_cluster7_bg139_sn104_n66_image_3120.png,0.6515151515151515,0.6515151515151515,0.6515151515151515,0.48314606741573035,66,66
2481,9.589,2.0,163,102,28,snr9.589_cluster2_bg163_sn102_n28_image_2481.png,1.0,1.0,1.0,1.0,28,28
2528,4.615,6.0,182,107,53,snr4.615_cluster6_bg182_sn107_n53_image_2528.png,0.8490566037735849,0.8490566037735849,0.8490566037735849,0.7377049180327869,53,53
2606,8.437,4.0,85,67,32,snr8.437_cluster4_bg85_sn67_n32_image_2606.png,0.96875,0.96875,0.96875,0.9393939393939394,32,32
2748,11.071,1.0,190,148,29,snr11.071_cluster1_bg190_sn148_n29_image_2748.png,1.0,1.0,1.0,1.0,29,29
2739,5.357,5.0,135,92,24,snr5.357_cluster5_bg135_sn92_n24_image_2739.png,0.875,0.875,0.875,0.7777777777777778,24,24
2326,9.44,2.0,165,95,43,snr9.440_cluster2_bg165_sn95_n43_image_2326.png,1.0,1.0,1.0,1.0,43,43
2909,11.594,0.0,144,118,38,snr11.594_cluster0_bg144_sn118_n38_image_2909.png,1.0,1.0,1.0,1.0,38,38
2708,8.654,1.0,39,23,69,snr8.654_cluster1_bg39_sn23_n69_image_2708.png,0.9710144927536232,0.9710144927536232,0.9710144927536232,0.9436619718309859,69,69
2640,5.191,0.0,197,148,32,snr5.191_cluster0_bg197_sn148_n32_image_2640.png,0.96875,0.96875,0.96875,0.9393939393939394,32,32
2337,9.279,10.0,41,33,42,snr9.279_cluster10_bg41_sn33_n42_image_2337.png,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.7872340425531915,42,42
2567,3.284,2.0,140,79,37,snr3.284_cluster2_bg140_sn79_n37_image_2567.png,0.972972972972973,0.972972972972973,0.972972972972973,0.9473684210526315,37,37
2625,7.135,9.0,145,120,57,snr7.135_cluster9_bg145_sn120_n57_image_2625.png,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7272727272727273,57,57
2780,7.323,9.0,105,72,46,snr7.323_cluster9_bg105_sn72_n46_image_2780.png,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.803921568627451,46,46
2502,4.833,10.0,51,30,79,snr4.833_cluster10_bg51_sn30_n79_image_2502.png,0.5189873417721519,0.5189873417721519,0.5189873417721519,0.3504273504273504,79,79
3081,4.856,3.0,182,133,44,snr4.856_cluster3_bg182_sn133_n44_image_3081.png,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9555555555555556,44,44
2976,4.807,7.0,70,48,14,snr4.807_cluster7_bg70_sn48_n14_image_2976.png,1.0,1.0,1.0,1.0,14,14
2274,6.66,1.0,127,71,48,snr6.660_cluster1_bg127_sn71_n48_image_2274.png,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461,48,48
2571,11.879,4.0,189,145,49,snr11.879_cluster4_bg189_sn145_n49_image_2571.png,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9215686274509803,49,49
2825,7.685,7.0,136,85,33,snr7.685_cluster7_bg136_sn85_n33_image_2825.png,0.8484848484848485,0.8484848484848485,0.8484848484848486,0.7368421052631579,33,33
2767,10.5,10.0,205,134,52,snr10.500_cluster10_bg205_sn134_n52_image_2767.png,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.6774193548387096,52,52
2473,9.977,10.0,76,59,22,snr9.977_cluster10_bg76_sn59_n22_image_2473.png,0.7727272727272727,0.7727272727272727,0.7727272727272727,0.6296296296296297,22,22
2804,7.585,0.0,130,75,34,snr7.585_cluster0_bg130_sn75_n34_image_2804.png,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9428571428571428,34,34
3197,10.234,3.0,183,139,32,snr10.234_cluster3_bg183_sn139_n32_image_3197.png,1.0,1.0,1.0,1.0,32,32
2452,5.678,6.0,129,86,21,snr5.678_cluster6_bg129_sn86_n21_image_2452.png,1.0,1.0,1.0,1.0,21,21
2545,5.804,9.0,154,102,61,snr5.804_cluster9_bg154_sn102_n61_image_2545.png,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.5844155844155844,61,61
2963,10.833,6.0,181,102,36,snr10.833_cluster6_bg181_sn102_n36_image_2963.png,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461,36,36
2945,6.964,2.0,199,127,43,snr6.964_cluster2_bg199_sn127_n43_image_2945.png,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9545454545454546,43,43
2325,6.93,10.0,219,137,44,snr6.930_cluster10_bg219_sn137_n44_image_2325.png,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6923076923076923,44,44
2669,6.146,1.0,121,70,64,snr6.146_cluster1_bg121_sn70_n64_image_2669.png,0.921875,0.921875,0.921875,0.855072463768116,64,64
2973,7.17,7.0,174,113,28,snr7.170_cluster7_bg174_sn113_n28_image_2973.png,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.75,28,28
2447,6.379,10.0,135,94,33,snr6.379_cluster10_bg135_sn94_n33_image_2447.png,0.7878787878787878,0.7878787878787878,0.7878787878787878,0.65,33,33
2228,11.797,8.0,160,115,24,snr11.797_cluster8_bg160_sn115_n24_image_2228.png,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8461538461538461,24,24
2836,6.456,0.0,51,35,54,snr6.456_cluster0_bg51_sn35_n54_image_2836.png,1.0,1.0,1.0,1.0,54,54
2941,8.527,2.0,178,140,48,snr8.527_cluster2_bg178_sn140_n48_image_2941.png,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9591836734693877,48,48
2399,3.341,10.0,187,148,37,snr3.341_cluster10_bg187_sn148_n37_image_2399.png,0.6756756756756757,0.6756756756756757,0.6756756756756757,0.5102040816326531,37,37
2947,3.15,2.0,96,53,48,snr3.150_cluster2_bg96_sn53_n48_image_2947.png,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.92,48,48
2857,4.205,2.0,101,67,74,snr4.205_cluster2_bg101_sn67_n74_image_2857.png,0.9324324324324325,0.9324324324324325,0.9324324324324325,0.8734177215189873,74,74
2449,10.429,4.0,174,131,35,snr10.429_cluster4_bg174_sn131_n35_image_2449.png,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8918918918918919,35,35
2619,9.339,10.0,54,42,75,snr9.339_cluster10_bg54_sn42_n75_image_2619.png,0.76,0.76,0.76,0.6129032258064516,75,75
2582,11.45,0.0,196,120,25,snr11.450_cluster0_bg196_sn120_n25_image_2582.png,1.0,1.0,1.0,1.0,25,25
2546,2.892,5.0,169,99,40,snr2.892_cluster5_bg169_sn99_n40_image_2546.png,0.875,0.875,0.875,0.7777777777777778,40,40
2556,12.063,5.0,75,50,40,snr12.063_cluster5_bg75_sn50_n40_image_2556.png,0.825,0.825,0.825,0.7021276595744681,40,40
2898,2.928,2.0,220,155,19,snr2.928_cluster2_bg220_sn155_n19_image_2898.png,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9,19,19
2453,5.357,10.0,109,87,54,snr5.357_cluster10_bg109_sn87_n54_image_2453.png,0.5,0.5,0.5,0.3333333333333333,54,54
3174,4.782,9.0,157,120,44,snr4.782_cluster9_bg157_sn120_n44_image_3174.png,0.7954545454545454,0.7954545454545454,0.7954545454545455,0.660377358490566,44,44
2956,5.44,6.0,169,99,45,snr5.440_cluster6_bg169_sn99_n45_image_2956.png,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.875,45,45
2296,3.778,6.0,53,29,55,snr3.778_cluster6_bg53_sn29_n55_image_2296.png,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.7741935483870968,55,55
2816,12.094,4.0,96,55,32,snr12.094_cluster4_bg96_sn55_n32_image_2816.png,0.96875,0.96875,0.96875,0.9393939393939394,32,32
2776,7.628,7.0,83,59,71,snr7.628_cluster7_bg83_sn59_n71_image_2776.png,0.7323943661971831,0.7323943661971831,0.7323943661971831,0.5777777777777777,71,71
2425,11.931,10.0,157,113,51,snr11.931_cluster10_bg157_sn113_n51_image_2425.png,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.5454545454545454,51,51
3004,9.072,6.0,71,52,35,snr9.072_cluster6_bg71_sn52_n35_image_3004.png,0.8,0.8,0.8000000000000002,0.6666666666666666,35,35
2592,9.814,2.0,161,133,33,snr9.814_cluster2_bg161_sn133_n33_image_2592.png,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8333333333333334,33,33
2224,8.139,1.0,72,46,40,snr8.139_cluster1_bg72_sn46_n40_image_2224.png,1.0,1.0,1.0,1.0,40,40
2209,9.843,7.0,51,29,48,snr9.843_cluster7_bg51_sn29_n48_image_2209.png,0.7708333333333334,0.7708333333333334,0.7708333333333333,0.6271186440677966,48,48
2838,11.104,4.0,147,112,40,snr11.104_cluster4_bg147_sn112_n40_image_2838.png,0.975,0.975,0.975,0.9512195121951219,40,40
2503,3.299,4.0,205,135,52,snr3.299_cluster4_bg205_sn135_n52_image_2503.png,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.7931034482758621,52,52
2925,10.973,10.0,46,37,44,snr10.973_cluster10_bg46_sn37_n44_image_2925.png,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.8723404255319149,44,44
2495,7.948,3.0,75,49,60,snr7.948_cluster3_bg75_sn49_n60_image_2495.png,0.9,0.9,0.9,0.8181818181818182,60,60
3165,11.234,5.0,81,66,49,snr11.234_cluster5_bg81_sn66_n49_image_3165.png,0.7346938775510204,0.7346938775510204,0.7346938775510203,0.5806451612903226,49,49
3073,10.762,8.0,101,61,46,snr10.762_cluster8_bg101_sn61_n46_image_3073.png,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.84,46,46
2377,4.873,10.0,37,24,52,snr4.873_cluster10_bg37_sn24_n52_image_2377.png,0.6730769230769231,0.6730769230769231,0.6730769230769231,0.5072463768115942,52,52
2358,3.224,5.0,98,54,44,snr3.224_cluster5_bg98_sn54_n44_image_2358.png,0.9318181818181818,0.9318181818181818,0.9318181818181818,0.8723404255319149,44,44
3185,6.415,1.0,196,132,15,snr6.415_cluster1_bg196_sn132_n15_image_3185.png,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.875,15,15
2659,10.018,5.0,218,123,20,snr10.018_cluster5_bg218_sn123_n20_image_2659.png,0.95,0.95,0.9500000000000001,0.9047619047619048,20,20
2231,10.824,3.0,218,154,50,snr10.824_cluster3_bg218_sn154_n50_image_2231.png,0.94,0.94,0.94,0.8867924528301887,50,50
2822,8.38,6.0,190,124,43,snr8.380_cluster6_bg190_sn124_n43_image_2822.png,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.8297872340425532,43,43
2782,2.825,10.0,152,113,31,snr2.825_cluster10_bg152_sn113_n31_image_2782.png,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.6756756756756757,31,31
2442,8.936,2.0,56,35,35,snr8.936_cluster2_bg56_sn35_n35_image_2442.png,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8918918918918919,35,35
2917,8.211,6.0,185,113,32,snr8.211_cluster6_bg185_sn113_n32_image_2917.png,1.0,1.0,1.0,1.0,32,32
2965,2.613,5.0,167,96,39,snr2.613_cluster5_bg167_sn96_n39_image_2965.png,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.95,39,39
2577,6.294,7.0,68,49,46,snr6.294_cluster7_bg68_sn49_n46_image_2577.png,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.8775510204081632,46,46
2821,4.6,8.0,118,80,57,snr4.600_cluster8_bg118_sn80_n57_image_2821.png,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7272727272727273,57,57
2285,9.912,6.0,187,154,5,snr9.912_cluster6_bg187_sn154_n5_image_2285.png,1.0,1.0,1.0,1.0,5,5
2823,9.832,0.0,207,153,37,snr9.832_cluster0_bg207_sn153_n37_image_2823.png,1.0,1.0,1.0,1.0,37,37
2411,8.609,6.0,157,123,38,snr8.609_cluster6_bg157_sn123_n38_image_2411.png,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8095238095238095,38,38
2539,6.558,2.0,97,77,41,snr6.558_cluster2_bg97_sn77_n41_image_2539.png,0.975609756097561,0.975609756097561,0.975609756097561,0.9523809523809523,41,41
3173,6.604,7.0,75,51,21,snr6.604_cluster7_bg75_sn51_n21_image_3173.png,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9090909090909091,21,21
